Time (s),X (rad/s),Y (rad/s),Z (rad/s)
342024.49288916,-0.150162,-0.361588,-0.640884
342024.497833008,-0.086243,-0.395676,-0.758072
342024.502776855,-0.0255279999999999,-0.432968,-0.853943
342024.507720703,0.023468,-0.471313,-0.919983
342024.512634033,0.057556,-0.510727,-0.960464
342024.517577881,0.062881,-0.556534,-0.97644
342024.522521728,0.04158,-0.600204,-0.967926
342024.527465576,0.005371,-0.635361,-0.930634
342024.532409424,-0.044708,-0.675842,-0.881638
342024.537322754,-0.093704,-0.708862,-0.82518
342024.542266602,-0.136322,-0.734436,-0.762329
342024.547210449,-0.17041,-0.758942,-0.701599
342024.552154297,-0.193848,-0.778107,-0.650467
342024.557067627,-0.201294,-0.79303,-0.614258
342024.562011475,-0.199173,-0.800476,-0.591888
342024.566955322,-0.193848,-0.799408,-0.57164
342024.57189917,-0.177856,-0.798355,-0.559921
342024.576843018,-0.157623,-0.796219,-0.552475
342024.581786865,-0.136322,-0.79303,-0.546082
342024.586700195,-0.115005,-0.79303,-0.53862
342024.591644043,-0.09584,-0.786636,-0.525833
342024.596587891,-0.080917,-0.773849,-0.506668
342024.601531738,-0.075592,-0.755737,-0.482162
342024.606475586,-0.077728,-0.740829,-0.452332
342024.611419434,-0.087311,-0.723785,-0.423569
342024.616332764,-0.101166,-0.706741,-0.391617
342024.621276611,-0.122467,-0.693954,-0.356461
342024.626220459,-0.152298,-0.683304,-0.325562
342024.631164307,-0.185318,-0.673706,-0.295746
342024.636108154,-0.219406,-0.664124,-0.266983
342024.641052002,-0.251358,-0.652405,-0.235016
342024.645965332,-0.275864,-0.644958,-0.208389
342024.65090918,-0.295044,-0.639618,-0.178558
342024.655853027,-0.307831,-0.642822,-0.143402
342024.660766357,-0.313156,-0.649216,-0.108261
342024.665740723,-0.31102,-0.658798,-0.070969
342024.670654053,-0.302505,-0.672653,-0.03688
342024.6755979,-0.280121,-0.677979,0.000397
342024.680541748,-0.24498,-0.681168,0.036621
342024.685455078,-0.214081,-0.695023,0.071777
342024.690398926,-0.187454,-0.705673,0.098404
342024.695342773,-0.168274,-0.717392,0.117584
342024.700286621,-0.158691,-0.733368,0.129303
342024.705199951,-0.158691,-0.740829,0.138885
342024.710143799,-0.164017,-0.740829,0.146347
342024.715087646,-0.171463,-0.735504,0.151672
342024.720031494,-0.176804,-0.71846,0.15274
342024.724944824,-0.175735,-0.683304,0.15274
342024.729888672,-0.179993,-0.626846,0.138885
342024.73483252,-0.188507,-0.553345,0.11438
342024.739776367,-0.186386,-0.476639,0.078171
342024.744720215,-0.173599,-0.387161,0.027039
342024.749633545,-0.145905,-0.294479,-0.0549929999999999
342024.754577393,-0.105423,-0.210327,-0.167908
342024.759490723,-0.054291,-0.140015,-0.289352
342024.76443457,0.007492,-0.108063,-0.388412
342024.769378418,0.080994,-0.118713,-0.460861
342024.774322266,0.144913,-0.152802,-0.5056
342024.779266113,0.187531,-0.19754,-0.526901
342024.784209961,0.196045,-0.246536,-0.536484
342024.789153809,0.165146,-0.29129,-0.542877
342024.794097656,0.090591,-0.325378,-0.53862
342024.799010986,-0.014877,-0.355194,-0.523712
342024.803954834,-0.126724,-0.375443,-0.51944
342024.808929199,-0.231125,-0.352005,-0.540756
342024.813842529,-0.307831,-0.296616,-0.565247
342024.818786377,-0.341919,-0.253998,-0.581238
342024.823699707,-0.324875,-0.246536,-0.60466
342024.828643555,-0.252426,-0.25293,-0.647278
342024.833587402,-0.133118,-0.255066,-0.69841
342024.83853125,0.021347,-0.235886,-0.753799
342024.843475098,0.185394,-0.176239,-0.796417
342024.848418945,0.322815,-0.064377,-0.811325
342024.853332275,0.405899,0.059189,-0.802811
342024.858276123,0.420822,0.131622,-0.777237
342024.863189453,0.376068,0.148666,-0.733566
342024.868163818,0.299377,0.124176,-0.671783
342024.873138184,0.214157,0.095413,-0.599335
342024.878082031,0.139587,0.086884,-0.502396
342024.882995361,0.076736,0.091141,-0.390549
342024.887939209,0.033066,0.092209,-0.265915
342024.892883057,0.011749,0.082626,-0.132751
342024.897826904,0.009628,0.059189,-0.0027919999999999
342024.902770752,0.026672,0.032562,0.128235
342024.907684082,0.059692,0.015518,0.257126
342024.91262793,0.105499,0.010193,0.381775
342024.917571777,0.156631,0.015518,0.497879
342024.922515625,0.203506,0.00592,0.595886
342024.927459473,0.238663,-0.0207059999999999,0.665131
342024.932372803,0.265289,-0.055862,0.689636
342024.93731665,0.285522,-0.083557,0.692825
342024.942260498,0.294052,-0.101669,0.689636
342024.947204346,0.282333,-0.108063,0.681107
342024.952148193,0.249313,-0.108063,0.661926
342024.957061523,0.204575,-0.10379,0.634232
342024.962005371,0.144913,-0.110184,0.598022
342024.966949219,0.080994,-0.116577,0.54689
342024.971893066,0.02774,-0.124039,0.490417
342024.976836914,-0.0212709999999999,-0.133621,0.437164
342024.981780762,-0.063873,-0.143219,0.384964
342024.986724609,-0.096909,-0.151733,0.346619
342024.991637939,-0.126724,-0.160263,0.313599
342024.996581787,-0.145905,-0.168777,0.295486
342025.001525635,-0.16188,-0.168777,0.294418
342025.006469482,-0.174667,-0.160263,0.302933
342025.011382812,-0.185318,-0.15387,0.31572
342025.01632666,-0.194901,-0.148544,0.330643
342025.021270508,-0.199173,-0.142151,0.345551
342025.026214355,-0.206619,-0.136826,0.360458
342025.031158203,-0.219406,-0.134689,0.364731
342025.036071533,-0.239655,-0.133621,0.362595
342025.041015381,-0.25563,-0.132553,0.346619
342025.045959228,-0.267349,-0.122971,0.323181
342025.050903076,-0.279068,-0.119781,0.304001
342025.055846924,-0.292908,-0.121902,0.27417
342025.060760254,-0.302505,-0.125107,0.242218
342025.065704102,-0.306763,-0.135757,0.20813
342025.070647949,-0.304626,-0.146408,0.177231
342025.075591797,-0.296112,-0.165588,0.146347
342025.080535645,-0.285446,-0.176239,0.11972
342025.085479492,-0.268402,-0.187958,0.096283
342025.090392822,-0.24498,-0.199677,0.076035
342025.09533667,-0.214081,-0.209259,0.05687
342025.100280518,-0.177856,-0.218842,0.035553
342025.105224365,-0.136322,-0.23056,0.013184
342025.110168213,-0.091568,-0.243347,-0.0070499999999999
342025.115081543,-0.046829,-0.244415,-0.029419
342025.120025391,-0.004227,-0.240158,-0.051788
342025.124969238,0.0341189999999999,-0.225235,-0.075226
342025.129913086,0.070343,-0.196472,-0.097595
342025.134856934,0.093781,-0.163452,-0.122101
342025.139770264,0.105499,-0.119781,-0.150864
342025.144714111,0.107635,-0.069702,-0.174301
342025.149657959,0.099106,-0.032425,-0.204132
342025.154601807,0.08313,-0.0025939999999999,-0.23822
342025.159515137,0.056503,0.021912,-0.275497
342025.164489502,0.033066,0.037888,-0.31279
342025.16943335,0.012817,0.052795,-0.339417
342025.174377197,0.00856,0.059189,-0.357529
342025.179290527,0.028793,0.054932,-0.358597
342025.184234375,0.075668,0.059189,-0.346878
342025.189178223,0.144913,0.069839,-0.329834
342025.19412207,0.224808,0.079422,-0.314911
342025.199065918,0.311096,0.087952,-0.302139
342025.203979248,0.396317,0.093277,-0.29361
342025.208923096,0.475143,0.093277,-0.277634
342025.213866943,0.547577,0.085815,-0.254196
342025.218810791,0.607239,0.077301,-0.229691
342025.223754639,0.64772,0.059189,-0.193481
342025.228667969,0.660507,0.031494,-0.139145
342025.233581299,0.632797,0.0080569999999999,-0.068832
342025.238525146,0.573151,-0.0121919999999999,0.007858
342025.243468994,0.490051,-0.028168,0.080292
342025.248412842,0.403778,-0.061188,0.15274
342025.253326172,0.318558,-0.102737,0.217712
342025.25827002,0.254639,-0.14534,0.290161
342025.263213867,0.217346,-0.202866,0.356201
342025.268157715,0.20137,-0.264648,0.405197
342025.273101562,0.202438,-0.318985,0.447815
342025.27804541,0.210953,-0.352005,0.482971
342025.282989258,0.227997,-0.396744,0.503204
342025.287902588,0.251434,-0.470245,0.496811
342025.292846436,0.277008,-0.557602,0.457397
342025.297790283,0.297241,-0.653473,0.397751
342025.302703613,0.307892,-0.733368,0.335968
342025.307647461,0.299377,-0.781311,0.273117
342025.312591309,0.278076,-0.802612,0.20813
342025.317535156,0.253571,-0.805801,0.138885
342025.322479004,0.227997,-0.804749,0.066452
342025.327392334,0.202438,-0.805801,-0.0134429999999999
342025.332336182,0.180069,-0.810074,-0.09227
342025.337280029,0.164093,-0.830307,-0.168976
342025.342223877,0.154495,-0.855881,-0.244614
342025.347167725,0.152374,-0.880371,-0.327698
342025.352081055,0.164093,-0.907013,-0.413986
342025.357024902,0.185394,-0.934708,-0.499207
342025.361938232,0.215225,-0.969864,-0.574844
342025.36688208,0.247177,-1.013535,-0.63237
342025.371856445,0.280197,-1.064667,-0.669647
342025.376800293,0.304703,-1.117935,-0.683502
342025.381744141,0.314285,-1.177582,-0.681366
342025.386687988,0.305771,-1.234039,-0.663254
342025.391631836,0.280197,-1.28624,-0.633423
342025.396575684,0.243988,-1.336304,-0.603607
342025.401519531,0.202438,-1.37999,-0.572708
342025.406432861,0.163025,-1.427917,-0.54715
342025.411376709,0.125732,-1.468399,-0.530106
342025.416320557,0.094849,-1.506744,-0.521576
342025.421264404,0.071411,-1.549362,-0.521576
342025.426208252,0.051163,-1.589844,-0.527969
342025.431121582,0.037323,-1.618607,-0.537552
342025.43606543,0.025604,-1.636719,-0.54715
342025.441009277,0.020279,-1.644165,-0.555664
342025.445953125,0.021347,-1.650558,-0.559921
342025.450896973,0.024536,-1.654816,-0.567383
342025.45584082,0.019211,-1.65802,-0.565247
342025.46075415,0.003235,-1.663345,-0.555664
342025.465697998,-0.019135,-1.667603,-0.551407
342025.470641846,-0.05748,-1.67186,-0.53862
342025.475585693,-0.105423,-1.666534,-0.516251
342025.480529541,-0.160812,-1.663345,-0.484299
342025.485473389,-0.218338,-1.65802,-0.448074
342025.490386719,-0.276932,-1.645233,-0.406525
342025.495330566,-0.320602,-1.630325,-0.362854
342025.500274414,-0.354691,-1.607956,-0.321304
342025.505218262,-0.373871,-1.581314,-0.278702
342025.510162109,-0.37706,-1.549362,-0.237152
342025.515075439,-0.366409,-1.519531,-0.191345
342025.520019287,-0.349365,-1.490768,-0.148727
342025.524963135,-0.318481,-1.472656,-0.114639
342025.529906982,-0.282257,-1.459885,-0.083755
342025.53485083,-0.241776,-1.453491,-0.056061
342025.53976416,-0.201294,-1.449219,-0.030487
342025.544708008,-0.162949,-1.453491,-0.0049289999999999
342025.549651855,-0.129929,-1.460938,0.016388
342025.554595703,-0.097961,-1.469467,0.02916
342025.559509033,-0.071335,-1.453491,0.031296
342025.564452881,-0.047897,-1.425797,0.034485
342025.569396728,-0.039383,-1.397034,0.035553
342025.574340576,-0.04364,-1.356552,0.031296
342025.579284424,-0.063873,-1.297958,0.02916
342025.584228271,-0.088379,-1.238297,0.028107
342025.589172119,-0.120331,-1.176514,0.031296
342025.594085449,-0.152298,-1.114731,0.034485
342025.599029297,-0.176804,-1.06041,0.031296
342025.603973145,-0.19278,-1.011398,0.02597
342025.608916992,-0.185318,-0.949615,0.01532
342025.613830322,-0.155487,-0.876114,-0.015579
342025.61877417,-0.105423,-0.804749,-0.064575
342025.623718018,-0.039383,-0.75148,-0.123169
342025.628661865,0.038391,-0.731232,-0.18602
342025.633605713,0.131058,-0.737625,-0.233948
342025.638549561,0.22374,-0.754669,-0.263779
342025.643462891,0.298309,-0.777039,-0.278702
342025.648406738,0.340927,-0.81752,-0.28508
342025.653350586,0.343048,-0.875046,-0.29361
342025.658294434,0.299377,-0.936829,-0.301071
342025.663207764,0.220551,-1.007141,-0.307465
342025.668182129,0.120407,-1.064667,-0.322372
342025.673125977,0.03093,-1.078506,-0.350067
342025.678069824,-0.0244599999999999,-1.056137,-0.394806
342025.683013672,-0.034058,-1.032715,-0.450211
342025.687927002,0.002167,-1.042297,-0.504532
342025.69287085,0.076736,-1.076385,-0.556732
342025.69778418,0.173676,-1.094498,-0.602539
342025.702728027,0.267426,-1.076385,-0.628098
342025.707671875,0.333466,-1.03804,-0.640884
342025.712615723,0.357971,-0.983704,-0.648346
342025.71755957,0.340927,-0.919785,-0.653671
342025.722503418,0.279129,-0.854813,-0.640884
342025.727447266,0.174744,-0.79303,-0.615326
342025.732360596,0.05011,-0.736557,-0.579102
342025.737273926,-0.071335,-0.691818,-0.523712
342025.742217773,-0.172531,-0.667328,-0.445938
342025.747161621,-0.250305,-0.656662,-0.353271
342025.752074951,-0.298233,-0.650284,-0.249939
342025.757018799,-0.31102,-0.640686,-0.141281
342025.761962646,-0.284393,-0.627914,-0.030487
342025.766875977,-0.223663,-0.615128,0.08136
342025.771789307,-0.134186,-0.589554,0.204941
342025.776763672,-0.0223389999999999,-0.565063,0.328506
342025.781738037,0.089523,-0.549072,0.448883
342025.786681885,0.189651,-0.552277,0.540497
342025.791625732,0.271683,-0.559723,0.595886
342025.79656958,0.331329,-0.573578,0.636368
342025.801513428,0.366486,-0.590622,0.672592
342025.806426758,0.376068,-0.603409,0.709869
342025.811370605,0.355835,-0.615128,0.734375
342025.816314453,0.321747,-0.625778,0.740768
342025.821258301,0.277008,-0.638565,0.723724
342025.826202148,0.232269,-0.653473,0.689636
342025.831115478,0.185394,-0.669449,0.649155
342025.836059326,0.144913,-0.683304,0.60228
342025.841003174,0.109756,-0.696091,0.558609
342025.845947021,0.078873,-0.705673,0.518127
342025.850890869,0.047974,-0.706741,0.478714
342025.855804199,0.016022,-0.70993,0.446747
342025.860748047,-0.012741,-0.713135,0.422241
342025.865691895,-0.04364,-0.71846,0.410538
342025.870635742,-0.077728,-0.723785,0.402008
342025.87557959,-0.113953,-0.730179,0.399872
342025.880523437,-0.148041,-0.735504,0.40094
342025.885467285,-0.18425,-0.744019,0.402008
342025.890380615,-0.216217,-0.749344,0.395615
342025.895324463,-0.251358,-0.753601,0.381775
342025.900268311,-0.287582,-0.754669,0.364731
342025.905212158,-0.313156,-0.75148,0.344482
342025.910125488,-0.331253,-0.744019,0.321045
342025.915069336,-0.339783,-0.738693,0.29335
342025.920013184,-0.341919,-0.729111,0.265656
342025.924957031,-0.333389,-0.719513,0.243286
342025.929900879,-0.326996,-0.705673,0.223038
342025.934814209,-0.321671,-0.69075,0.203873
342025.939758057,-0.313156,-0.679047,0.191086
342025.944701904,-0.308884,-0.668381,0.174042
342025.949645752,-0.300369,-0.653473,0.158066
342025.9545896,-0.284393,-0.637497,0.145279
342025.959533447,-0.263077,-0.622574,0.135696
342025.964446777,-0.235382,-0.608734,0.125046
342025.969390625,-0.202362,-0.599152,0.108002
342025.974334473,-0.164017,-0.584229,0.085617
342025.97927832,-0.115005,-0.562927,0.064316
342025.98419165,-0.060684,-0.527771,0.040878
342025.989135498,-0.001022,-0.478775,0.018509
342025.994048828,0.061829,-0.418045,-0.005981
342025.998992676,0.117218,-0.358398,-0.034744
342026.003936523,0.159821,-0.298737,-0.062454
342026.008880371,0.199249,-0.240158,-0.082687
342026.013793701,0.230133,-0.190079,-0.099731
342026.018737549,0.248245,-0.138947,-0.117844
342026.023681396,0.251434,-0.089951,-0.134888
342026.028625244,0.243988,-0.047333,-0.153
342026.033569092,0.23439,-0.020706,-0.168976
342026.038512939,0.233337,-0.014313,-0.176437
342026.043456787,0.247177,-0.022842,-0.168976
342026.048370117,0.272751,-0.03775,-0.154053
342026.053313965,0.311096,-0.048401,-0.13382
342026.058257812,0.356903,-0.056931,-0.116776
342026.06320166,0.405899,-0.067581,-0.1008
342026.068145508,0.449585,-0.080368,-0.085876
342026.073089355,0.488998,-0.099533,-0.066711
342026.078033203,0.527344,-0.119781,-0.049667
342026.082946533,0.563568,-0.137878,-0.023026
342026.087890381,0.596588,-0.152802,0.017441
342026.092834228,0.618958,-0.174103,0.060059
342026.097747559,0.620026,-0.192215,0.090958
342026.102691406,0.593384,-0.203934,0.118652
342026.107635254,0.545456,-0.192215,0.141022
342026.112579102,0.500717,-0.174103,0.146347
342026.117522949,0.462357,-0.176239,0.149536
342026.122436279,0.424011,-0.201797,0.148468
342026.127380127,0.392059,-0.248672,0.149536
342026.132323975,0.372879,-0.306198,0.151672
342026.137267822,0.359024,-0.382889,0.162323
342026.14221167,0.334534,-0.472382,0.18895
342026.147125,0.299377,-0.567184,0.225174
342026.152068848,0.257828,-0.668381,0.264587
342026.156982178,0.216293,-0.773849,0.295486
342026.161956543,0.177933,-0.876114,0.313599
342026.166869873,0.152374,-0.958145,0.312531
342026.171844238,0.137451,-1.023117,0.29335
342026.176788086,0.132126,-1.063599,0.259262
342026.181731934,0.136398,-1.080643,0.215591
342026.186675781,0.147049,-1.081711,0.158066
342026.191619629,0.170486,-1.075317,0.090958
342026.196532959,0.205627,-1.064667,0.0185089999999999
342026.201476807,0.243988,-1.057205,-0.05925
342026.206420654,0.285522,-1.043365,-0.137009
342026.211364502,0.320679,-1.025253,-0.216904
342026.21630835,0.353699,-1.009277,-0.303192
342026.221252197,0.382462,-0.99649,-0.384155
342026.226165527,0.400574,-0.993286,-0.461914
342026.231109375,0.415497,-1.002884,-0.541809
342026.236053223,0.419754,-1.019928,-0.606796
342026.24099707,0.411224,-1.040161,-0.654739
342026.245940918,0.38353,-1.064667,-0.685623
342026.250884766,0.34198,-1.0849,-0.695221
342026.255828613,0.282333,-1.100891,-0.680298
342026.260741943,0.212021,-1.115799,-0.653671
342026.265655273,0.142776,-1.136032,-0.622772
342026.270599121,0.072479,-1.149887,-0.587616
342026.275542969,0.0074919999999999,-1.165863,-0.548203
342026.280486816,-0.044708,-1.185043,-0.508789
342026.285430664,-0.081985,-1.209549,-0.473633
342026.290374512,-0.107559,-1.23085,-0.445938
342026.295318359,-0.122467,-1.25322,-0.424637
342026.300262207,-0.126724,-1.279846,-0.416122
342026.305175537,-0.126724,-1.307541,-0.412918
342026.310119385,-0.124603,-1.336304,-0.416122
342026.315063232,-0.127792,-1.366135,-0.417175
342026.32000708,-0.130997,-1.39064,-0.417175
342026.324950928,-0.135254,-1.407684,-0.408661
342026.329864258,-0.140579,-1.420471,-0.403336
342026.334808105,-0.138443,-1.424728,-0.400131
342026.339751953,-0.127792,-1.421524,-0.39801
342026.344695801,-0.127792,-1.418335,-0.391617
342026.349639648,-0.143768,-1.419403,-0.37883
342026.354583496,-0.164017,-1.416199,-0.363922
342026.359496826,-0.185318,-1.40448,-0.346878
342026.364410156,-0.199173,-1.387436,-0.330887
342026.369354004,-0.208755,-1.366135,-0.31279
342026.374297852,-0.215149,-1.339508,-0.289352
342026.379241699,-0.219406,-1.30542,-0.262711
342026.384185547,-0.224731,-1.264938,-0.235016
342026.389129395,-0.223663,-1.219131,-0.19986
342026.394073242,-0.21727,-1.169067,-0.165771
342026.39901709,-0.202362,-1.12326,-0.132751
342026.403960937,-0.189575,-1.089172,-0.094406
342026.408904785,-0.174667,-1.066803,-0.054993
342026.413818115,-0.16188,-1.052948,-0.018768
342026.418761963,-0.150162,-1.047623,0.012115
342026.423705811,-0.139511,-1.043365,0.040878
342026.428649658,-0.121399,-1.015671,0.060059
342026.433562988,-0.100098,-0.987961,0.077103
342026.438506836,-0.084122,-0.969864,0.097336
342026.443450684,-0.078796,-0.949615,0.111191
342026.448394531,-0.07666,-0.927246,0.111191
342026.453338379,-0.074524,-0.901688,0.109055
342026.458251709,-0.075592,-0.871857,0.108002
342026.463226074,-0.074524,-0.852676,0.105865
342026.468169922,-0.070267,-0.81752,0.104797
342026.473083252,-0.060684,-0.772781,0.099472
342026.477996582,-0.047897,-0.716324,0.083496
342026.48294043,-0.029785,-0.651337,0.05899
342026.487884277,-0.0063479999999999,-0.582108,0.028107
342026.492797607,0.024536,-0.511795,-0.0113219999999999
342026.497741455,0.061829,-0.450012,-0.057114
342026.502685303,0.104431,-0.405273,-0.101868
342026.50762915,0.145981,-0.378632,-0.148727
342026.51254248,0.189651,-0.377563,-0.180695
342026.517486328,0.235458,-0.39888,-0.19986
342026.522430176,0.280197,-0.441483,-0.204132
342026.527374023,0.320679,-0.4841,-0.195602
342026.532317871,0.331329,-0.533096,-0.191345
342026.537231201,0.312164,-0.587433,-0.181763
342026.542175049,0.259964,-0.647079,-0.173233
342026.547118896,0.180069,-0.705673,-0.160446
342026.552062744,0.08313,-0.761063,-0.140213
342026.557006592,-0.018066,-0.805801,-0.124237
342026.561919922,-0.09903,-0.814331,-0.121033
342026.56686377,-0.153366,-0.791962,-0.13063
342026.571807617,-0.169342,-0.762131,-0.151932
342026.576751465,-0.144836,-0.748276,-0.191345
342026.581695312,-0.092636,-0.738693,-0.255264
342026.58663916,-0.019135,-0.713135,-0.331955
342026.591583008,0.069275,-0.655609,-0.415054
342026.596496338,0.158768,-0.557602,-0.493881
342026.601440186,0.240784,-0.419113,-0.555664
342026.606384033,0.297241,-0.271042,-0.587616
342026.611327881,0.313232,-0.141083,-0.603607
342026.616271728,0.286591,-0.045212,-0.602539
342026.621185059,0.226944,0.019775,-0.583359
342026.626128906,0.147049,0.070908,-0.553528
342026.631072754,0.067154,0.1145779999999999,-0.507721
342026.636016602,-0.006348,0.150803,-0.438492
342026.640960449,-0.061752,0.18808,-0.355392
342026.645904297,-0.096909,0.216843,-0.259521
342026.650817627,-0.110748,0.239212,-0.151932
342026.655761475,-0.101166,0.256256,-0.0379489999999999
342026.66073584,-0.067078,0.2733,0.0802919999999999
342026.66564917,-0.012741,0.293549,0.210266
342026.670623535,0.052231,0.321243,0.344482
342026.675567383,0.123611,0.344681,0.472321
342026.680480713,0.19072,0.352142,0.589493
342026.685424561,0.240784,0.34787,0.682175
342026.690368408,0.27594,0.331894,0.756744
342026.695312256,0.297241,0.318054,0.809998
342026.700225586,0.300446,0.303131,0.848358
342026.705169434,0.281265,0.290344,0.872849
342026.710113281,0.249313,0.278625,0.877121
342026.715057129,0.199249,0.260529,0.869659
342026.720000977,0.136398,0.24028,0.846222
342026.724914307,0.068207,0.21579,0.809998
342026.729858154,0.004303,0.191284,0.768463
342026.734802002,-0.048965,0.171036,0.721588
342026.73974585,-0.091568,0.149734,0.671524
342026.744689697,-0.121399,0.131622,0.624649
342026.749603027,-0.143768,0.123108,0.582031
342026.754546875,-0.160812,0.120972,0.550079
342026.759490723,-0.172531,0.11351,0.531967
342026.76443457,-0.183182,0.109253,0.523453
342026.769378418,-0.199173,0.09967,0.521317
342026.774291748,-0.211945,0.094345,0.521317
342026.779235596,-0.221542,0.086884,0.524521
342026.784179443,-0.232193,0.071976,0.522385
342026.789092773,-0.247101,0.064514,0.51918
342026.794036621,-0.25563,0.057053,0.509598
342026.798980469,-0.267349,0.048538,0.49469
342026.803893799,-0.285446,0.037888,0.476578
342026.808837646,-0.300369,0.030426,0.454208
342026.813781494,-0.315277,0.021912,0.428635
342026.818725342,-0.325928,0.012314,0.403076
342026.823669189,-0.326996,0.003799,0.380707
342026.828613037,-0.328064,-0.0121919999999999,0.356201
342026.833526367,-0.328064,-0.028168,0.333832
342026.838470215,-0.328064,-0.039886,0.314651
342026.843414062,-0.324875,-0.054794,0.300812
342026.84835791,-0.321671,-0.066513,0.280563
342026.85327124,-0.313156,-0.076096,0.264587
342026.858245605,-0.300369,-0.078232,0.248611
342026.863158936,-0.283325,-0.078232,0.226242
342026.868102783,-0.260956,-0.077164,0.196411
342026.873016113,-0.233261,-0.07077,0.163391
342026.877990478,-0.204498,-0.06012,0.126099
342026.882934326,-0.175735,-0.044144,0.088821
342026.887878174,-0.142715,-0.022842,0.04834
342026.892822021,-0.113953,0.004868,0.0067899999999999
342026.897765869,-0.089447,0.040009,-0.0304869999999999
342026.902709717,-0.067078,0.078369,-0.065643
342026.907623047,-0.044708,0.112457,-0.09227
342026.912566895,-0.02446,0.14122,-0.116776
342026.917510742,-0.0074159999999999,0.15506,-0.146606
342026.92245459,0.006424,0.164642,-0.17749
342026.927398437,0.019211,0.160385,-0.204132
342026.932342285,0.031998,0.147598,-0.228622
342026.937255615,0.044785,0.116714,-0.239288
342026.942199463,0.065018,0.079422,-0.231827
342026.947143311,0.094849,0.04747,-0.2052
342026.952087158,0.137451,0.025101,-0.168976
342026.957031006,0.193909,0.015518,-0.121033
342026.961974853,0.253571,0.01445,-0.073105
342026.966888184,0.312164,0.01445,-0.034744
342026.971832031,0.370743,0.013382,0.002533
342026.976775879,0.427216,0.021912,0.033432
342026.981719727,0.476212,0.037888,0.05899
342026.986663574,0.511368,0.064514,0.084564
342026.991576904,0.533737,0.097534,0.103729
342026.996520752,0.545456,0.129501,0.11438
342027.0014646,0.531601,0.152939,0.121841
342027.006408447,0.502838,0.176361,0.130371
342027.011352295,0.463425,0.213654,0.139954
342027.016265625,0.41655,0.258392,0.149536
342027.021209473,0.373947,0.285019,0.150604
342027.02615332,0.34198,0.279694,0.147415
342027.031097168,0.313232,0.253067,0.146347
342027.036041016,0.294052,0.216843,0.151672
342027.040984863,0.286591,0.176361,0.170853
342027.045898193,0.292984,0.117783,0.190018
342027.050842041,0.311096,0.048538,0.211319
342027.055785889,0.334534,-0.019638,0.246475
342027.060729736,0.353699,-0.100601,0.278442
342027.065673584,0.362228,-0.192215,0.305069
342027.070617432,0.354767,-0.290222,0.316788
342027.075561279,0.335602,-0.376511,0.313599
342027.080505127,0.307892,-0.443619,0.306137
342027.085418457,0.27594,-0.49794,0.291214
342027.090362305,0.232269,-0.548019,0.266724
342027.095275635,0.19072,-0.593811,0.228363
342027.100219482,0.1577,-0.625778,0.182556
342027.10516333,0.138519,-0.648148,0.123978
342027.110107178,0.127869,-0.662003,0.05899
342027.115051025,0.120407,-0.67691,-0.0177
342027.119964355,0.11615,-0.691818,-0.1018679999999999
342027.124908203,0.114014,-0.703537,-0.190277
342027.129852051,0.112961,-0.710999,-0.280823
342027.134795898,0.11615,-0.721649,-0.370316
342027.139739746,0.122543,-0.740829,-0.459793
342027.144683594,0.126801,-0.76532,-0.53862
342027.149596924,0.128937,-0.790894,-0.605728
342027.154540771,0.126801,-0.820724,-0.654739
342027.159484619,0.121475,-0.858002,-0.684555
342027.164397949,0.105499,-0.888901,-0.694153
342027.169341797,0.082062,-0.915527,-0.682434
342027.174316162,0.053299,-0.936829,-0.658997
342027.179229492,0.021347,-0.951752,-0.630234
342027.184142822,-0.0074159999999999,-0.968796,-0.592941
342027.18908667,-0.030853,-0.991165,-0.554596
342027.194030518,-0.048965,-1.01033,-0.51944
342027.198974365,-0.05748,-1.02951,-0.483231
342027.203887695,-0.058548,-1.049759,-0.451263
342027.208831543,-0.05748,-1.066803,-0.426773
342027.213775391,-0.052155,-1.080643,-0.405457
342027.218719238,-0.04364,-1.095566,-0.384155
342027.223632568,-0.037247,-1.106216,-0.371368
342027.228576416,-0.030853,-1.120056,-0.360718
342027.233520264,-0.027664,-1.122192,-0.341553
342027.238464111,-0.028732,-1.121124,-0.327698
342027.243407959,-0.03299,-1.118988,-0.321304
342027.248351807,-0.04364,-1.114731,-0.315979
342027.253265137,-0.067078,-1.103012,-0.305328
342027.258208984,-0.088379,-1.092361,-0.289352
342027.263152832,-0.112885,-1.085968,-0.276566
342027.26809668,-0.142715,-1.078506,-0.268036
342027.273040527,-0.181061,-1.075317,-0.261658
342027.277984375,-0.220474,-1.068924,-0.25206
342027.282897705,-0.262024,-1.06041,-0.235016
342027.287841553,-0.303558,-1.043365,-0.213715
342027.2927854,-0.339783,-1.020996,-0.187088
342027.297729248,-0.370682,-0.998627,-0.160446
342027.302642578,-0.39624,-0.979446,-0.131683
342027.307586426,-0.413284,-0.961334,-0.1008
342027.312530273,-0.420746,-0.950684,-0.06778
342027.317474121,-0.41861,-0.937897,-0.035812
342027.322417969,-0.406891,-0.930435,-0.00386
342027.327361816,-0.388779,-0.92511,0.027039
342027.332275146,-0.368546,-0.922989,0.063248
342027.337218994,-0.346176,-0.924057,0.093079
342027.342162842,-0.321671,-0.91127,0.116516
342027.347106689,-0.29184,-0.893158,0.136765
342027.352050537,-0.264145,-0.877182,0.149536
