Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
341993.669256436,-0.5015274654785098,11.643990792130545,5.628719203932443
341993.674169766,-0.7533201373225491,11.031260876268844,5.563058289716953
341993.679144131,-0.7251258852826441,10.405545656900529,5.35217865521549
341993.684087979,-0.4514399604429586,9.923994830342478,4.971296829817786
341993.689031827,-0.2164265173213254,9.657052313550295,4.408229291556698
341993.693945157,-0.1695667132067253,9.578663571759073,3.8083624453828655
341993.698889004,-0.2476644544410456,9.646295823398662,3.299418609856656
341993.703832852,-0.3745549640166931,9.847154724141395,2.920803090180159
341993.7087767,-0.3798293696574004,10.07412942746399,2.6176760163526467
341993.71369003,-0.2117134350629817,10.3267709915945,2.389199291074078
341993.718633878,0.0495912578835874,10.694975608160204,2.247310190163045
341993.723577725,0.3308713909559921,11.13875491083322,2.135366999148032
341993.728521573,0.5652225200430919,11.611514911035089,2.0456972772397126
341993.73346542,0.6708046825949509,12.057604078247568,2.028508331496909
341993.738409268,0.5893057950497265,12.400135316962617,2.0442949260021748
341993.743322598,0.279698155004447,12.574240140211629,2.075641998625576
341993.748266446,0.0236757212177639,12.58780581448297,2.135766426446161
341993.753210294,-0.0609198207335299,12.511554543199455,2.120327971788569
341993.758154141,-0.1713460382119353,12.317103683203245,1.9824699060442392
341993.763097989,-0.3346929271858682,12.050479442435527,1.850333943731482
341993.768011319,-0.4460077122666298,11.683508584289273,1.739687003567438
341993.772955167,-0.5352120868734409,11.188474823115278,1.6211252265343163
341993.777868497,-0.6200167184276818,10.662556255258195,1.5198494232466733
341993.782781827,-0.666961856307433,10.102567588500875,1.4210882887426657
341993.787725674,-0.6428527272130388,9.489786975409636,1.241410574059027
341993.792669522,-0.6096450739933752,8.897135051318124,1.0199250354541645
341993.79761337,-0.5974970184198624,8.336999366204624,0.8319984061293956
341993.802557217,-0.5533980608295523,7.795032930698098,0.6507622370995704
341993.807501065,-0.480858888314932,7.301321644659585,0.5035445176486009
341993.812444913,-0.393592943731482,6.843204866980336,0.3709307952111391
341993.817358243,-0.3099671450496913,6.4514052958429415,0.2179172903607126
341993.82230209,-0.2285071178446663,6.13030530131879,0.1044129876496987
341993.827245938,-0.1326039251502068,5.869174035292752,0.052802647910494
341993.832189786,-0.0675392589857131,5.676196850627689,0.0159204441394638
341993.837133633,-0.0409934829878432,5.576017652338351,-0.012070942984886
341993.842077481,0.0145792228409934,5.562947611236631,-0.0399024076674687
341993.846990811,0.1024321401770286,5.613523426361144,-0.0581057141118141
341993.851934659,0.2168496491257417,5.743002686449705,-0.1049926857635995
341993.856878506,0.3160619199473608,5.957494258238574,-0.1677751996071075
341993.861822354,0.4023849081114549,6.182529908963423,-0.212294222513718
341993.866766202,0.5358791493678609,6.468570484059785,-0.2566963892520563
341993.871710049,0.701432338669259,6.847779671829246,-0.2931465348717304
341993.876623379,0.8935479938567122,7.203702562100245,-0.299403571706765
341993.881567227,1.0263656301811868,7.511630242964792,-0.243761480808876
341993.886511075,1.0511979258407622,7.805763465151235,-0.1422936288045263
341993.891454922,1.0875877165725396,8.050437613151054,-0.0606767825333186
341993.89639877,1.1394828891669,8.240688982799835,-0.0112234811721557
341993.9013121,1.2000975691486222,8.400124709987116,0.0251789990426045
341993.906255948,1.269775944915175,8.503000667182324,0.0853323154156438
341993.911199795,1.3027234991525831,8.56152286636864,0.1435457004077998
341993.916143643,1.3605797599543918,8.60896175959556,0.1734194260828812
341993.921056973,1.4408027122147302,8.607216858204517,0.1761870003132295
341993.926000821,1.507751704179012,8.598094074159238,0.1650439258407621
341993.930944669,1.5749728234702651,8.607403445406382,0.150233775631406
341993.935888516,1.6869194455161245,8.613809963003312,0.139745462922606
341993.940832364,1.8072920748497927,8.608203018415413,0.1034371106672373
341993.945776212,1.907403975022892,8.586196885412715,0.0675496273361614
341993.950689542,2.048149887425025,8.564296139827775,0.046646424602459
341993.955633389,2.208449167787723,8.54723596283745,0.0197179812573121
341993.960577237,2.371827464263262,8.57068035225092,-0.0294497041790119
341993.965521085,2.551589596862524,8.58993488814945,-0.116949420429273
341993.970464932,2.6596670559412425,8.589787203735026,-0.1587270369966875
341993.97540878,2.6867455926598067,8.68640905679321,-0.2234360564299307
341993.98032211,2.693304714146414,8.861772708943223,-0.3292479971455204
341993.985296475,2.656349732897767,9.085845566120096,-0.4206793399694232
341993.990240323,2.554187443484913,9.377726057972453,-0.5228781490090311
341993.99518417,2.3858984600288,9.74398356123541,-0.6367674170270641
341994.000097501,2.175641961572294,10.133011352645966,-0.7673840251658244
341994.005041348,1.916993683041833,10.493989187750108,-0.8745655931844991
341994.009985196,1.6387928127745837,10.82983107655373,-0.9415487411756996
341994.014929044,1.332781885011611,11.134029053663069,-0.9748627055521742
341994.019872891,1.026183775616483,11.376763538624369,-0.963020647910494
341994.024786221,0.705263295791042,11.552860852774597,-0.8975244312165069
341994.029730069,0.3179257931799278,11.694561852860769,-0.7609531653932321
341994.034673917,-0.1922171828054145,11.737486756150826,-0.5892444786167533
341994.039617764,-0.7258276148508207,11.711315036835275,-0.4348170359833069
341994.044561612,-1.1102497244642229,11.718055352089506,-0.3182158881490693
341994.049474942,-1.3868432781264437,11.714808715138409,-0.2344231449804918
341994.054388272,-1.5123685707324768,11.688899429250224,-0.1661815733083265
341994.05933212,-1.406142479961358,11.683703018581276,-0.0900238697381068
341994.064275967,-1.1410376170757308,11.642947320888169,0.0160180089139085
341994.069189297,-0.7413438707347156,11.615188856881993,0.1063279980510163
341994.074133145,-0.2516769962243985,11.691537834279492,0.1223454257600557
341994.079076993,0.1846107621514658,11.822643852860768,0.0792426847457688
341994.08402084,0.5218820318729525,12.012985796593425,-0.0450484863924793
341994.088964688,0.7233029824365556,12.250121409214442,-0.2496420017083858
341994.093908536,0.8037159077481751,12.529130168966969,-0.4869696499777096
341994.098852383,0.8945599161329224,12.855086251034468,-0.6775773029501115
341994.103765713,1.0204448534356536,13.248550130204974,-0.7958632829645067
341994.108709561,0.9905577396376264,13.689660929248635,-0.8308942221504383
341994.113653409,0.8481193322929831,14.01154263136488,-0.7409068322122768
341994.118597256,0.884153616587447,14.14903051319772,-0.4919639698218816
341994.123541104,1.1197090762264534,14.145885740323733,-0.0810411445788786
341994.128454434,1.3847027070288378,14.02264614792147,0.3955075575062127
341994.133398282,1.6761913357413092,13.852473795049727,0.9130669485204642
341994.138342129,1.9385158161478295,13.699479140882191,1.4492483471733653
341994.143285977,2.0703929079140377,13.559861665639804,1.987810522598996
341994.148229825,2.23802074255236,13.41145714697337,2.581288263976562
341994.153173672,2.4959862565437403,13.22955497873579,3.230550429267128
341994.158087003,2.692025453319439,12.918067073835871,3.935681986100262
341994.16303085,2.757973592659807,12.45128044056573,4.647986727383407
341994.16794418,2.7703487138504843,11.932855015157948,5.23932541341351
341994.172918545,2.7498373271113,11.398415623841636,5.594262450560223
341994.177831876,2.659959978595372,10.807571317888277,5.688066856309672
341994.182775723,2.5005080911979896,10.143252809693989,5.544787442601391
341994.192663419,1.7459030664438038,9.054850929542722,4.550267088757601
341994.197607266,1.1921269215404682,8.756648091036578,3.883223309613281
341994.202551114,0.6648151260020534,8.619732443812188,3.253505162308186
341994.207464444,0.3631480048553628,8.564289429563452,2.77209901188644
341994.212408292,0.2750857001521285,8.614953014057473,2.420280795304952
341994.217352139,0.2140562956595753,8.771634390301442,2.1559236093712832
341994.222295987,0.1208131288852327,9.064637873145978,1.9010058127790337
341994.227239835,-0.0039724622005899,9.557465238804111,1.5969649409368858
341994.232153165,-0.0976521461641806,10.194231182362026,1.3077936990754335
341994.237097012,-0.053988620433642,10.89668362882751,1.0455357613158336
341994.24204086,0.1370302240562412,11.61383702389495,0.8038975723745956
341994.246984708,0.4485037483186676,12.301948471236065,0.6069417561738865
341994.251928555,0.8417233549771352,12.913156337606658,0.5163482775669883
341994.256872403,1.2877702627613146,13.484267522800865,0.4748089440587574
341994.261816251,1.84595409583549,14.012934765112876,0.3731679272805165
341994.266760098,2.4631993193931128,14.428291984140492,0.3026822961482635
341994.271703946,2.964710595740403,14.63994440819661,0.3372233894494734
341994.276647794,3.2890262720375447,14.53431413426083,0.4237290673194377
